session_id,auction_tier,round,status,player_key,rank,bid,name_confidence,bid_confidence,is_self,is_imputed_zero
session_a21682cf67f17b37,S,4,complete,player_5e3730811248c908,4,1250000,0.892692,0.997747,true,false
session_a21682cf67f17b37,S,5,complete,player_6c5ff22156068d69,1,4523511,0.998931,0.99967,false,false
session_a21682cf67f17b37,S,5,complete,player_ab2c2911c6d57868,2,4510313,0.997346,0.998857,false,false
session_a21682cf67f17b37,S,5,complete,player_ed2ef5e35c634567,3,2500000,0.999694,0.998775,false,false
session_a21682cf67f17b37,S,5,complete,player_5e3730811248c908,4,1250000,0.91278,0.998744,true,false
session_e5cfa4c216472717,S,1,complete,player_c2daff36d8482e39,1,2000000,0.99505,0.998179,false,false
session_e5cfa4c216472717,S,1,complete,player_4863ee516fcd5b1e,2,2000000,0.992531,0.996932,false,false
session_e5cfa4c216472717,S,1,complete,player_6c5ff22156068d69,3,1212121,0.99921,0.999718,false,false
session_e5cfa4c216472717,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_e5cfa4c216472717,S,2,complete,player_4863ee516fcd5b1e,1,2500000,0.989261,0.999389,false,false
session_e5cfa4c216472717,S,2,complete,player_c2daff36d8482e39,2,2000000,0.995393,0.997829,false,false
session_e5cfa4c216472717,S,2,complete,player_6c5ff22156068d69,3,1212121,0.99921,0.999718,false,false
session_e5cfa4c216472717,S,2,complete,player_5e3730811248c908,4,606060,0.892692,0.991502,true,false
session_e5cfa4c216472717,S,3,complete,player_4863ee516fcd5b1e,1,2500000,0.989261,0.999389,false,false
session_e5cfa4c216472717,S,3,complete,player_c2daff36d8482e39,2,2000000,0.995393,0.997829,false,false
session_e5cfa4c216472717,S,3,complete,player_6c5ff22156068d69,3,1212121,0.99921,0.999718,false,false
session_e5cfa4c216472717,S,3,complete,player_5e3730811248c908,4,606060,0.892692,0.993409,true,false
session_e5cfa4c216472717,S,4,complete,player_4863ee516fcd5b1e,1,2500000,0.989261,0.999389,false,false
session_e5cfa4c216472717,S,4,complete,player_c2daff36d8482e39,2,2300000,0.995007,0.994949,false,false
session_e5cfa4c216472717,S,4,complete,player_6c5ff22156068d69,3,1212121,0.99921,0.999718,false,false
session_e5cfa4c216472717,S,4,complete,player_5e3730811248c908,4,606060,0.892692,0.993409,true,false
session_e5cfa4c216472717,S,5,complete,player_c2daff36d8482e39,1,4000000,0.995941,0.997695,false,false
session_e5cfa4c216472717,S,5,complete,player_6c5ff22156068d69,2,2756533,0.998934,0.996069,false,false
session_e5cfa4c216472717,S,5,complete,player_4863ee516fcd5b1e,3,2500000,0.986833,0.998775,false,false
session_e5cfa4c216472717,S,5,complete,player_5e3730811248c908,4,606060,0.892692,0.993409,true,false
session_37cb8551e560568d,S,1,complete,player_d5bf1d913dc68489,1,4000000,0.991968,0.995618,false,false
session_37cb8551e560568d,S,1,complete,player_f098ecb6d099e5fc,2,2000000,0.997826,0.996932,false,false
session_37cb8551e560568d,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_37cb8551e560568d,S,1,complete,player_b9c48fb8fabbf5e6,4,10000,0.991917,0.998648,false,false
session_e99047f3c291343d,S,1,complete,player_a0a79891cf4292ab,1,4000000,0.888951,0.997695,false,false
session_e99047f3c291343d,S,1,complete,player_3609553e1b4a9a4a,2,600000,0.995517,0.995262,false,false
session_e99047f3c291343d,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_e99047f3c291343d,S,1,complete,player_3db3a07242b5bfed,4,300000,0.997108,0.994449,false,false
session_e4284f08aa118101,S,1,complete,player_ab9a8b7bf6e34e4e,1,2233233,0.997002,0.998855,false,false
session_e4284f08aa118101,S,1,complete,player_194499fcc259fbd2,2,2222222,0.996639,0.999887,false,false
session_e4284f08aa118101,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_e4284f08aa118101,S,1,complete,player_27cd0c1afd6089e0,4,1111,0.864575,0.998515,false,false
session_e4284f08aa118101,S,2,complete,player_ab9a8b7bf6e34e4e,1,2233233,0.997002,0.998855,false,false
session_e4284f08aa118101,S,2,complete,player_194499fcc259fbd2,2,1111111,0.996639,0.997435,false,false
session_e4284f08aa118101,S,2,complete,player_27cd0c1afd6089e0,3,1111,0.961203,0.998251,false,false
session_e4284f08aa118101,S,2,complete,player_5e3730811248c908,4,555,0.91278,0.999351,true,false
session_dae84949e97fd213,S,1,complete,player_76e14fe7996e7b6d,1,1010000,0.851873,0.999101,false,false
session_dae84949e97fd213,S,1,complete,player_e9ed045cb1cf7a3f,2,1000000,0.998284,0.998163,false,false
session_dae84949e97fd213,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_dae84949e97fd213,S,1,complete,player_7e5987ed1c70cf6a,4,,0.996305,0.0,false,true
session_dae84949e97fd213,S,2,complete,player_43acfe4f05cd4533,1,1616000,0.999316,0.999516,false,false
session_dae84949e97fd213,S,2,complete,player_e9ed045cb1cf7a3f,2,1600000,0.998284,0.998887,false,false
session_dae84949e97fd213,S,2,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_dae84949e97fd213,S,2,complete,player_7e5987ed1c70cf6a,4,,0.996305,0.0,false,true
session_dae84949e97fd213,S,3,complete,player_43acfe4f05cd4533,1,2100800,0.999316,0.999774,false,false
session_dae84949e97fd213,S,3,complete,player_e9ed045cb1cf7a3f,2,2080000,0.998284,0.996351,false,false
session_dae84949e97fd213,S,3,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_dae84949e97fd213,S,3,complete,player_7e5987ed1c70cf6a,4,,0.996305,0.0,false,true
session_dae84949e97fd213,S,4,complete,player_23a3cef0cb6d509f,1,2310880,0.840998,0.999014,false,false
session_dae84949e97fd213,S,4,complete,player_5e3730811248c908,2,,0.895726,0.0,true,false
session_dae84949e97fd213,S,4,complete,player_e9ed045cb1cf7a3f,3,,0.997446,0.0,false,true
session_dae84949e97fd213,S,4,complete,player_7e5987ed1c70cf6a,4,,0.997421,0.0,false,true
session_f3b4f3cdb7dc9276,S,1,complete,player_e273b2a5f3970970,1,3000000,0.995196,0.976614,false,false
session_f3b4f3cdb7dc9276,S,1,complete,player_5e3730811248c908,2,500000,0.900543,0.995667,true,false
session_f3b4f3cdb7dc9276,S,1,complete,player_c4a2cb1ff03aaac6,3,,0.998834,0.0,false,true
session_f3b4f3cdb7dc9276,S,1,complete,player_072b9a15f98d0980,4,,0.99871,0.0,false,true
session_f0e9e33b0fd7ebbc,S,1,complete,player_1eba6337b92a7a3b,1,3294571,0.993843,0.999802,false,false
session_f0e9e33b0fd7ebbc,S,1,complete,player_483376286d6af5a8,2,2500000,0.998914,0.996172,false,false
session_f0e9e33b0fd7ebbc,S,1,complete,player_96d8e0fa11a8e6fb,3,1000000,0.993555,0.999322,false,false
session_f0e9e33b0fd7ebbc,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_f0e9e33b0fd7ebbc,S,2,complete,player_1eba6337b92a7a3b,1,3294571,0.993843,0.999899,false,false
session_f0e9e33b0fd7ebbc,S,2,complete,player_483376286d6af5a8,2,2800000,0.998914,0.997754,false,false
session_f0e9e33b0fd7ebbc,S,2,complete,player_96d8e0fa11a8e6fb,3,1000000,0.993555,0.999322,false,false
session_f0e9e33b0fd7ebbc,S,2,complete,player_5e3730811248c908,4,500000,0.892692,0.990806,true,false
session_f0e9e33b0fd7ebbc,S,3,complete,player_96d8e0fa11a8e6fb,1,3573704,0.995135,0.999569,false,false
session_f0e9e33b0fd7ebbc,S,3,complete,player_1eba6337b92a7a3b,2,3294571,0.994334,0.999811,false,false
session_f0e9e33b0fd7ebbc,S,3,complete,player_483376286d6af5a8,3,2800000,0.99871,0.999296,false,false
session_f0e9e33b0fd7ebbc,S,3,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_f0e9e33b0fd7ebbc,S,4,complete,player_96d8e0fa11a8e6fb,1,3573704,0.995135,0.999569,false,false
session_f0e9e33b0fd7ebbc,S,4,complete,player_483376286d6af5a8,2,3400000,0.998914,0.998383,false,false
session_f0e9e33b0fd7ebbc,S,4,complete,player_1eba6337b92a7a3b,3,3294571,0.990959,0.973968,false,false
session_f0e9e33b0fd7ebbc,S,4,complete,player_5e3730811248c908,4,1250000,0.892692,0.998744,true,false
session_f0e9e33b0fd7ebbc,S,5,complete,player_483376286d6af5a8,1,3573710,0.998878,0.998319,false,false
session_f0e9e33b0fd7ebbc,S,5,complete,player_96d8e0fa11a8e6fb,2,3573704,0.997111,0.998807,false,false
session_f0e9e33b0fd7ebbc,S,5,complete,player_1eba6337b92a7a3b,3,3294571,0.990959,0.999376,false,false
session_f0e9e33b0fd7ebbc,S,5,complete,player_5e3730811248c908,4,1250000,0.892692,0.998744,true,false
session_134d9fcb21204d48,S,1,complete,player_23a3cef0cb6d509f,1,4000000,0.842055,0.997695,false,false
session_134d9fcb21204d48,S,1,complete,player_bd4a0fef5a7262e4,2,1000000,0.998901,0.997934,false,false
session_134d9fcb21204d48,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_134d9fcb21204d48,S,1,complete,player_f5d37775d9db2724,4,,0.999501,0.0,false,true
session_ab6a1aaf9d573396,S,1,complete,,1,4200000,0.0,0.998,false,false
session_ab6a1aaf9d573396,S,1,complete,player_7047f63b692cded6,2,2555555,0.846156,0.989165,false,false
session_ab6a1aaf9d573396,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_ab6a1aaf9d573396,S,1,complete,player_b29201cd6b06495b,4,,0.998808,0.0,false,true
session_ab6a1aaf9d573396,S,2,complete,player_b29201cd6b06495b,1,4300000,0.998738,0.997045,false,false
session_ab6a1aaf9d573396,S,2,complete,,2,4200000,0.0,0.998464,false,false
session_ab6a1aaf9d573396,S,2,complete,player_7047f63b692cded6,3,3555555,0.880549,0.97606,false,false
session_ab6a1aaf9d573396,S,2,complete,player_5e3730811248c908,4,,0.892692,0.0,true,false
session_ab6a1aaf9d573396,S,3,complete,,1,4500000,0.0,0.999451,false,false
session_ab6a1aaf9d573396,S,3,complete,player_b29201cd6b06495b,2,4300000,0.999121,0.996456,false,false
session_ab6a1aaf9d573396,S,3,complete,player_7047f63b692cded6,3,3555555,0.880549,0.97606,false,false
session_ab6a1aaf9d573396,S,3,complete,player_5e3730811248c908,4,1277777,0.892692,0.999102,true,false
session_ab6a1aaf9d573396,S,4,complete,player_48497332488385a5,1,4620000,0.978634,0.999728,false,false
session_ab6a1aaf9d573396,S,4,complete,player_b29201cd6b06495b,2,4500001,0.99882,0.998599,false,false
session_ab6a1aaf9d573396,S,4,complete,player_7047f63b692cded6,3,3555555,0.880549,0.97606,false,false
session_ab6a1aaf9d573396,S,4,complete,player_5e3730811248c908,4,1777777,0.892692,0.997588,true,false
session_ab6a1aaf9d573396,S,5,complete,player_b29201cd6b06495b,1,5000000,0.998768,0.99711,false,false
session_ab6a1aaf9d573396,S,5,complete,,2,4800000,0.0,0.99766,false,false
session_ab6a1aaf9d573396,S,5,complete,player_5e3730811248c908,3,1777777,0.955049,0.998894,true,false
session_ab6a1aaf9d573396,S,5,complete,player_7047f63b692cded6,4,1555555,0.921454,0.977712,false,false
session_17d0f30ca726a741,S,1,complete,player_3650dbd1da3852a5,1,4000000,0.998584,0.995618,false,false
session_17d0f30ca726a741,S,1,complete,player_8d0763c2d6b69617,2,1000000,0.998974,0.997934,false,false
session_17d0f30ca726a741,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_17d0f30ca726a741,S,1,complete,player_0943ff921b735b38,4,,0.995526,0.0,false,true
session_10e60eae37742d3d,S,1,complete,player_d0c5b7ab0b13e07c,1,3333333,0.989024,0.984913,false,false
session_10e60eae37742d3d,S,1,complete,player_10a464b983a9b6ae,2,3000000,0.997591,0.996609,false,false
session_10e60eae37742d3d,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_10e60eae37742d3d,S,1,complete,player_cf8ccaf4a27b5f0f,4,,0.999183,0.0,false,true
session_10e60eae37742d3d,S,2,complete,player_d0c5b7ab0b13e07c,1,3333333,0.989024,0.984913,false,false
session_10e60eae37742d3d,S,2,complete,player_10a464b983a9b6ae,2,3000000,0.997591,0.998843,false,false
session_10e60eae37742d3d,S,2,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_10e60eae37742d3d,S,2,complete,player_cf8ccaf4a27b5f0f,4,,0.99823,0.0,false,true
session_10e60eae37742d3d,S,3,complete,player_d0c5b7ab0b13e07c,1,3333333,0.989024,0.984913,false,false
session_10e60eae37742d3d,S,3,complete,player_10a464b983a9b6ae,2,3000000,0.997591,0.996609,false,false
session_10e60eae37742d3d,S,3,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_10e60eae37742d3d,S,3,complete,player_cf8ccaf4a27b5f0f,4,,0.99823,0.0,false,true
session_10e60eae37742d3d,S,4,complete,player_d0c5b7ab0b13e07c,1,3333333,0.985935,0.984913,false,false
session_10e60eae37742d3d,S,4,complete,player_10a464b983a9b6ae,2,3000000,0.995926,0.996609,false,false
session_10e60eae37742d3d,S,4,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_10e60eae37742d3d,S,4,complete,player_966f596cb4d58b89,4,,0.999608,0.0,false,true
session_8b15077bb4d3b315,S,1,complete,player_4b8fbb7695394473,1,2888888,0.988285,0.998112,false,false
session_8b15077bb4d3b315,S,1,complete,player_59702dca746218e5,2,1500000,0.994788,0.998024,false,false
session_8b15077bb4d3b315,S,1,complete,player_4384bdcd2f32c226,3,1000000,0.994942,0.995674,false,false
session_8b15077bb4d3b315,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_8b15077bb4d3b315,S,2,complete,player_ddb1596b07531e30,1,2400000,0.730323,0.999656,false,false
session_8b15077bb4d3b315,S,2,complete,player_4384bdcd2f32c226,2,1000000,0.997889,0.998163,false,false
session_8b15077bb4d3b315,S,2,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_8b15077bb4d3b315,S,2,complete,player_4b8fbb7695394473,4,,0.988664,0.0,false,true
session_c3b3b8eea30936d8,S,1,complete,player_76e14fe7996e7b6d,1,3500000,0.843498,0.996855,false,false
session_c3b3b8eea30936d8,S,1,complete,player_b553285bdd7e8be1,2,1000000,0.849296,0.998163,false,false
session_c3b3b8eea30936d8,S,1,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_c3b3b8eea30936d8,S,1,complete,player_8a164f11e3c136c3,4,,0.99663,0.0,false,true
session_a7aec8336fae142a,S,1,complete,player_6e01833fa00b3591,1,2000000,0.995149,0.998179,false,false
session_a7aec8336fae142a,S,1,complete,player_2a46e9c79337a476,2,2000000,0.986986,0.996932,false,false
session_a7aec8336fae142a,S,1,complete,,3,500000,0.0,0.992108,false,false
session_a7aec8336fae142a,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_a7aec8336fae142a,S,2,complete,player_2a46e9c79337a476,1,2158863,0.992857,0.99983,false,false
session_a7aec8336fae142a,S,2,complete,player_6e01833fa00b3591,2,2000000,0.995339,0.996932,false,false
session_a7aec8336fae142a,S,2,complete,,3,500000,0.0,0.992108,false,false
session_a7aec8336fae142a,S,2,complete,player_5e3730811248c908,4,250000,0.892692,0.997359,true,false
session_a7aec8336fae142a,S,3,complete,player_2a46e9c79337a476,1,3000000,0.993126,0.976614,false,false
session_a7aec8336fae142a,S,3,complete,player_6e01833fa00b3591,2,2000000,0.995339,0.996932,false,false
session_a7aec8336fae142a,S,3,complete,,3,500000,0.0,0.992108,false,false
session_a7aec8336fae142a,S,3,complete,player_5e3730811248c908,4,250000,0.892692,0.997359,true,false
session_a2e543441bf85646,S,1,complete,player_7047f63b692cded6,1,2555555,0.865326,0.99641,false,false
session_a2e543441bf85646,S,1,complete,player_6a7ff0a5ab2a1f03,2,2000000,0.997938,0.996932,false,false
session_a2e543441bf85646,S,1,complete,player_d0c5b7ab0b13e07c,3,1145140,0.984975,0.999148,false,false
session_a2e543441bf85646,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_a2e543441bf85646,S,2,complete,player_6a7ff0a5ab2a1f03,1,2000000,0.998512,0.998179,false,false
session_a2e543441bf85646,S,2,complete,player_7047f63b692cded6,2,1555555,0.846156,0.994702,false,false
session_a2e543441bf85646,S,2,complete,player_d0c5b7ab0b13e07c,3,1000000,0.984975,0.999322,false,false
session_a2e543441bf85646,S,2,complete,player_5e3730811248c908,4,572570,0.892692,0.997541,true,false
session_a2e543441bf85646,S,3,complete,player_6a7ff0a5ab2a1f03,1,1700000,0.998512,0.998658,false,false
session_a2e543441bf85646,S,3,complete,player_7047f63b692cded6,2,1555555,0.846156,0.994702,false,false
session_a2e543441bf85646,S,3,complete,player_d0c5b7ab0b13e07c,3,1000000,0.984975,0.995674,false,false
session_a2e543441bf85646,S,3,complete,player_5e3730811248c908,4,572570,0.892692,0.997541,true,false
session_a2e543441bf85646,S,4,complete,player_6a7ff0a5ab2a1f03,1,1600000,0.998512,0.99931,false,false
session_a2e543441bf85646,S,4,complete,player_7047f63b692cded6,2,1333333,0.846156,0.997609,false,false
session_a2e543441bf85646,S,4,complete,player_d0c5b7ab0b13e07c,3,888888,0.984975,0.984881,false,false
session_a2e543441bf85646,S,4,complete,player_5e3730811248c908,4,572570,0.892692,0.997541,true,false
session_3959ac2db5395830,S,1,complete,player_a21d77f1cf8f7ba6,1,3000000,0.985141,0.976614,false,false
session_3959ac2db5395830,S,1,complete,player_cdc47ca9150443a9,2,2888888,0.997034,0.993491,false,false
session_3959ac2db5395830,S,1,complete,player_0f48ac954c05a80c,3,1000000,0.996383,0.999322,false,false
session_3959ac2db5395830,S,1,complete,player_5e3730811248c908,4,,0.892692,0.0,true,false
session_3959ac2db5395830,S,2,complete,player_a21d77f1cf8f7ba6,1,3257990,0.985141,0.999896,false,false
session_3959ac2db5395830,S,2,complete,player_cdc47ca9150443a9,2,2000000,0.997034,0.996932,false,false
session_3959ac2db5395830,S,2,complete,player_0f48ac954c05a80c,3,1600000,0.996383,0.999684,false,false
session_3959ac2db5395830,S,2,complete,player_5e3730811248c908,4,,0.892692,0.0,true,false
session_20588dd7a24d9a91,S,1,complete,player_30575f21c07edc64,1,2500000,0.998793,0.999389,false,false
session_20588dd7a24d9a91,S,1,complete,player_9b098357e8378ec6,2,2000000,0.995343,0.996932,false,false
session_20588dd7a24d9a91,S,1,complete,player_0f0bb83cfa7405d2,3,666666,0.998596,0.989776,false,false
session_20588dd7a24d9a91,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_20588dd7a24d9a91,S,2,complete,player_9b098357e8378ec6,1,3200000,0.996126,0.999508,false,false
session_20588dd7a24d9a91,S,2,complete,player_0f0bb83cfa7405d2,2,2332333,0.998469,0.996342,false,false
session_20588dd7a24d9a91,S,2,complete,player_30575f21c07edc64,3,2200000,0.998702,0.999351,false,false
session_20588dd7a24d9a91,S,2,complete,player_5e3730811248c908,4,333333,0.892692,0.987278,true,false
session_20588dd7a24d9a91,S,3,complete,player_30575f21c07edc64,1,2000000,0.998793,0.998373,false,false
session_20588dd7a24d9a91,S,3,complete,player_0f0bb83cfa7405d2,2,1234567,0.998469,0.99909,false,false
session_20588dd7a24d9a91,S,3,complete,player_5e3730811248c908,3,1000000,0.955049,0.995674,true,false
session_20588dd7a24d9a91,S,3,complete,player_9b098357e8378ec6,4,,0.994344,0.0,false,true
session_d289aa0483cd834a,S,1,complete,player_4bcccc0d52e2e282,1,2000000,0.995319,0.998373,false,false
session_d289aa0483cd834a,S,1,complete,player_d6563db84d02e892,2,2000000,0.998392,0.996932,false,false
session_d289aa0483cd834a,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_d289aa0483cd834a,S,1,complete,player_f89ee7c143a62efa,4,,0.995395,0.0,false,true
session_d289aa0483cd834a,S,2,complete,player_d6563db84d02e892,1,3200000,0.998693,0.998253,false,false
session_d289aa0483cd834a,S,2,complete,player_4bcccc0d52e2e282,2,2000000,0.998745,0.997352,false,false
session_d289aa0483cd834a,S,2,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_d289aa0483cd834a,S,2,complete,player_f89ee7c143a62efa,4,,0.995395,0.0,false,true
session_8281f232dc11acb9,S,1,complete,player_ba0e93e26ca6e153,1,3000000,0.991803,0.976614,false,false
session_8281f232dc11acb9,S,1,complete,player_d572601b7f04a225,2,3000000,0.998506,0.995961,false,false
session_8281f232dc11acb9,S,1,complete,player_65717af5fb4d3461,3,3000000,0.991423,0.998932,false,false
session_8281f232dc11acb9,S,1,complete,player_5e3730811248c908,4,500000,0.91278,0.993859,true,false
session_8281f232dc11acb9,S,2,complete,player_ba0e93e26ca6e153,1,4000000,0.991803,0.997695,false,false
session_8281f232dc11acb9,S,2,complete,player_65717af5fb4d3461,2,3100000,0.988667,0.997618,false,false
session_8281f232dc11acb9,S,2,complete,player_d572601b7f04a225,3,3000000,0.998026,0.998932,false,false
session_8281f232dc11acb9,S,2,complete,player_5e3730811248c908,4,1500000,0.892692,0.997757,true,false
session_8281f232dc11acb9,S,3,complete,player_ba0e93e26ca6e153,1,3500000,0.991803,0.996855,false,false
session_8281f232dc11acb9,S,3,complete,player_d572601b7f04a225,2,3000000,0.998506,0.996609,false,false
session_8281f232dc11acb9,S,3,complete,player_5e3730811248c908,3,1500000,0.955049,0.996125,true,false
session_8281f232dc11acb9,S,3,complete,player_65717af5fb4d3461,4,,0.981947,0.0,false,true
session_8281f232dc11acb9,S,4,complete,player_23a3cef0cb6d509f,1,3500000,0.840998,0.996855,false,false
session_8281f232dc11acb9,S,4,complete,player_d572601b7f04a225,2,3000000,0.998506,0.996609,false,false
session_8281f232dc11acb9,S,4,complete,player_5e3730811248c908,3,1500000,0.955049,0.996125,true,false
session_8281f232dc11acb9,S,4,complete,player_65717af5fb4d3461,4,,0.981947,0.0,false,true
session_b7ea2bf922dd3ca6,S,1,complete,player_387109af15a403b4,1,3000000,0.999752,0.976614,false,false
session_b7ea2bf922dd3ca6,S,1,complete,player_e41c59eb6f7419e7,2,2000000,0.999168,0.996932,false,false
session_b7ea2bf922dd3ca6,S,1,complete,player_2c1e460b9275f8a2,3,1547888,0.990085,0.997589,false,false
session_b7ea2bf922dd3ca6,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_b7ea2bf922dd3ca6,S,2,complete,player_387109af15a403b4,1,4800000,0.999752,0.997734,false,false
session_b7ea2bf922dd3ca6,S,2,complete,player_e41c59eb6f7419e7,2,2000000,0.999168,0.996932,false,false
session_b7ea2bf922dd3ca6,S,2,complete,player_2c1e460b9275f8a2,3,1547888,0.991882,0.997589,false,false
session_b7ea2bf922dd3ca6,S,2,complete,player_5e3730811248c908,4,773944,0.892692,0.993821,true,false
session_2eaf0975ba00bb5f,S,1,complete,player_c1935d1b11362736,1,2000000,0.981551,0.998179,false,false
session_2eaf0975ba00bb5f,S,1,complete,player_05d670369357320f,2,1500000,0.98749,0.998024,false,false
session_2eaf0975ba00bb5f,S,1,complete,player_ae602ddd07101cfe,3,1000000,0.999117,0.995674,false,false
session_2eaf0975ba00bb5f,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.990562,true,false
session_2eaf0975ba00bb5f,S,2,complete,player_ae602ddd07101cfe,1,1600000,0.998953,0.99931,false,false
session_2eaf0975ba00bb5f,S,2,complete,player_05d670369357320f,2,1500000,0.990861,0.998024,false,false
session_2eaf0975ba00bb5f,S,2,complete,player_c1935d1b11362736,3,1000000,0.983879,0.999322,false,false
session_2eaf0975ba00bb5f,S,2,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_2eaf0975ba00bb5f,S,3,complete,player_c1935d1b11362736,1,1000000,0.979792,0.998512,false,false
session_2eaf0975ba00bb5f,S,3,complete,player_ae602ddd07101cfe,2,1000000,0.995757,0.997934,false,false
session_2eaf0975ba00bb5f,S,3,complete,player_05d670369357320f,3,600000,0.98863,0.990738,false,false
session_2eaf0975ba00bb5f,S,3,complete,player_5e3730811248c908,4,500000,0.91278,0.990806,true,false
session_2eaf0975ba00bb5f,S,4,complete,player_ae602ddd07101cfe,1,1000000,0.998953,0.998512,false,false
session_2eaf0975ba00bb5f,S,4,complete,player_c1935d1b11362736,2,1000000,0.986354,0.997934,false,false
session_2eaf0975ba00bb5f,S,4,complete,player_05d670369357320f,3,1000000,0.991365,0.999322,false,false
session_2eaf0975ba00bb5f,S,4,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_2eaf0975ba00bb5f,S,5,complete,player_05d670369357320f,1,1000000,0.98966,0.998877,false,false
session_2eaf0975ba00bb5f,S,5,complete,player_5e3730811248c908,2,500000,0.895726,0.995667,true,false
session_2eaf0975ba00bb5f,S,5,complete,player_ae602ddd07101cfe,3,,0.999117,0.0,false,true
session_2eaf0975ba00bb5f,S,5,complete,player_c1935d1b11362736,4,,0.98901,0.0,false,true
session_d776840adeaaf26e,S,1,complete,player_d0c5b7ab0b13e07c,1,2555555,0.989024,0.996958,false,false
session_d776840adeaaf26e,S,1,complete,player_2b32faafcd0ba9dc,2,2500000,0.997396,0.996172,false,false
session_d776840adeaaf26e,S,1,complete,player_779e7f5e74d81c1d,3,1000000,0.999724,0.995674,false,false
session_d776840adeaaf26e,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_d776840adeaaf26e,S,2,complete,player_d0c5b7ab0b13e07c,1,2555555,0.989024,0.996958,false,false
session_d776840adeaaf26e,S,2,complete,player_2b32faafcd0ba9dc,2,2500000,0.997396,0.996172,false,false
session_d776840adeaaf26e,S,2,complete,player_779e7f5e74d81c1d,3,1000000,0.999639,0.995674,false,false
session_d776840adeaaf26e,S,2,complete,player_5e3730811248c908,4,500000,0.892692,0.990806,true,false
session_d776840adeaaf26e,S,3,complete,player_2b32faafcd0ba9dc,1,3000000,0.997425,0.976614,false,false
session_d776840adeaaf26e,S,3,complete,player_d0c5b7ab0b13e07c,2,2555555,0.989676,0.995517,false,false
session_d776840adeaaf26e,S,3,complete,player_779e7f5e74d81c1d,3,1300000,0.999639,0.999339,false,false
session_d776840adeaaf26e,S,3,complete,player_5e3730811248c908,4,500000,0.91278,0.993859,true,false
session_d776840adeaaf26e,S,4,complete,player_d0c5b7ab0b13e07c,1,2888888,0.989024,0.992671,false,false
session_d776840adeaaf26e,S,4,complete,player_2b32faafcd0ba9dc,2,2860000,0.996767,0.996485,false,false
session_d776840adeaaf26e,S,4,complete,player_779e7f5e74d81c1d,3,1300000,0.999617,0.999339,false,false
session_d776840adeaaf26e,S,4,complete,player_5e3730811248c908,4,650000,0.892692,0.99379,true,false
session_d776840adeaaf26e,S,5,complete,player_d0c5b7ab0b13e07c,1,2555555,0.991203,0.99641,false,false
session_d776840adeaaf26e,S,5,complete,player_2b32faafcd0ba9dc,2,2000000,0.996781,0.996932,false,false
session_d776840adeaaf26e,S,5,complete,player_779e7f5e74d81c1d,3,1300000,0.999784,0.996092,false,false
session_d776840adeaaf26e,S,5,complete,player_5e3730811248c908,4,650000,0.892692,0.99379,true,false
session_3287d07f1ccc1748,S,1,complete,player_fd5fa45069b5c8cd,1,3000000,0.99761,0.976614,false,false
session_3287d07f1ccc1748,S,1,complete,player_cdc47ca9150443a9,2,2222222,0.997034,0.999898,false,false
session_3287d07f1ccc1748,S,1,complete,player_cdc93738fe02bf4b,3,2000000,0.999103,0.999133,false,false
session_3287d07f1ccc1748,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_3287d07f1ccc1748,S,2,complete,player_fd5fa45069b5c8cd,1,3000000,0.9977,0.999382,false,false
